,Time,Fog node,Device,Long,Lat,Cost,TimeSec,TimeMin
13268,2014-02-02 16:39:57.527617,7.0,199,41.907447371631896,12.4900049250573,44.020714,59997,999
13269,2014-02-02 16:39:59.555563,9.0,143,41.8718,12.4713,34.341724777777785,59999,999
13270,2014-02-02 16:40:12.900247,7.0,199,41.9079927401617,12.4893938843161,32.44280283333333,60012,1000
13271,2014-02-02 16:40:15.586988,9.0,143,41.8719,12.4719,11.242298444444446,60015,1000
13272,2014-02-02 16:40:30.152303,9.0,143,41.8721,12.473,8.030335444444445,60030,1000
13273,2014-02-02 16:40:30.850072,7.0,199,41.9094362715259,12.488556783646299,27.27155433333333,60030,1000
13274,2014-02-02 16:40:43.018857,7.0,199,41.9098164327443,12.4893587641418,29.27410233333333,60043,1000
13275,2014-02-02 16:40:44.920223,9.0,143,41.8724,12.475,28.962682444444447,60044,1000
13276,2014-02-02 16:40:57.877327,7.0,199,41.9098960189149,12.4888749606907,49.7344755,60057,1000
13277,2014-02-02 16:40:59.834656,9.0,143,41.8726,12.4769,32.25836788888889,60059,1000
13278,2014-02-02 16:41:13.751056,7.0,199,41.9096660614014,12.487876676023,101.83912,60073,1001
13279,2014-02-02 16:41:15.399089,5.0,143,41.8725,12.4782,25.741310444444444,60075,1001
13280,2014-02-02 16:41:22.840718,7.0,199,41.9074286380783,12.490005679428599,100.78122722222223,60082,1001
13281,2014-02-02 16:41:27.933657,7.0,199,41.908760899677894,12.4875613488257,119.73454187499999,60087,1001
13282,2014-02-02 16:41:29.904299,5.0,143,41.8726,12.4795,29.166172333333332,60089,1001
13283,2014-02-02 16:41:44.802237,7.0,199,41.908713793382,12.4875293299556,29.432226250000003,60104,1001
13284,2014-02-02 16:41:45.732212,5.0,143,41.8722,12.4812,27.234505666666667,60105,1001
13285,2014-02-02 16:41:57.492458,7.0,199,41.908713793382,12.4875293299556,58.499267333333336,60117,1001
13286,2014-02-02 16:41:59.555650,5.0,143,41.8719,12.4833,21.18615011111111,60119,1001
13287,2014-02-02 16:42:05.562583,7.0,199,41.9074286380783,12.490005679428599,94.91419,60125,1002
13288,2014-02-02 16:42:12.571112,7.0,199,41.9085897831246,12.4873020127416,64.7687715,60132,1002
13289,2014-02-02 16:42:15.592356,5.0,143,41.8717,12.4844,24.898976444444447,60135,1002
13290,2014-02-02 16:42:31.171043,5.0,143,41.8714,12.485,28.12747788888889,60151,1002
13291,2014-02-02 16:42:47.658655,5.0,143,41.8706,12.4855,9.230102888888887,60167,1002
13292,2014-02-02 16:43:00.849765,5.0,143,41.8705,12.487,16.834650222222223,60180,1003
13293,2014-02-02 16:43:15.459083,5.0,143,41.8703,12.4885,17.587388,60195,1003
13294,2014-02-02 16:43:32.943449,5.0,143,41.87,12.4893,9.636783666666666,60212,1003
13295,2014-02-02 16:43:45.630082,5.0,143,41.8706,12.4891,23.37658655555556,60225,1003
13296,2014-02-02 16:43:59.556493,5.0,143,41.8708,12.4878,27.99322977777778,60239,1003
13297,2014-02-02 16:44:14.982728,5.0,143,41.8711,12.4866,23.730555666666667,60254,1004
13298,2014-02-02 16:44:32.971431,5.0,143,41.8711,12.4861,20.593419111111114,60272,1004
13299,2014-02-02 16:44:45.352149,5.0,143,41.8711,12.4861,24.602238333333332,60285,1004
13300,2014-02-02 16:45:02.062845,5.0,143,41.8714,12.4851,22.358971111111114,60302,1005
13301,2014-02-02 16:45:17.002978,5.0,143,41.8718,12.4842,16.560311999999996,60317,1005
13302,2014-02-02 16:45:29.582162,5.0,143,41.872,12.4825,31.994253444444446,60329,1005
13303,2014-02-02 16:45:44.553810,5.0,143,41.8722,12.4811,18.910039222222224,60344,1005
13304,2014-02-02 16:45:59.474054,5.0,143,41.8724,12.4802,8.33820711111111,60359,1005
13305,2014-02-02 16:46:14.895989,5.0,143,41.8732,12.4805,25.260756999999998,60374,1006
13306,2014-02-02 16:46:30.619435,5.0,143,41.8742,12.4806,18.543767666666668,60390,1006
13307,2014-02-02 16:46:46.932137,5.0,143,41.8754,12.4809,44.40145555555556,60406,1006
13308,2014-02-02 16:47:01.204260,5.0,143,41.8756,12.4809,15.342591555555556,60421,1007
13309,2014-02-02 16:47:16.481326,5.0,143,41.8766,12.4817,25.584624555555553,60436,1007
13310,2014-02-02 16:47:29.839369,5.0,143,41.8774,12.4818,29.980108777777772,60449,1007
13311,2014-02-02 16:47:45.916125,5.0,143,41.8788,12.4827,12.053223333333332,60465,1007
13312,2014-02-02 16:47:59.894196,5.0,143,41.8803,12.4839,13.975720888888889,60479,1007
13313,2014-02-02 16:48:15.978569,5.0,143,41.8814,12.4841,14.910669777777777,60495,1008
13314,2014-02-02 16:48:38.443021,5.0,143,41.8831,12.485,7.2145821111111115,60518,1008
13315,2014-02-02 16:48:38.443740,5.0,143,41.8831,12.485,7.274355,60518,1008
13316,2014-02-02 16:48:40.599370,5.0,143,41.8833,12.4851,5.478717555555556,60520,1008
13317,2014-02-02 16:48:55.495257,5.0,143,41.8842,12.4851,30.803163666666666,60535,1008
13318,2014-02-02 16:49:10.495554,5.0,143,41.8853,12.4849,26.10318144444444,60550,1009
13319,2014-02-02 16:49:25.408918,5.0,143,41.886,12.484000000000002,26.482057222222224,60565,1009
13320,2014-02-02 16:49:42.434955,5.0,143,41.8871,12.4825,20.14516822222222,60582,1009
13321,2014-02-02 16:49:55.408213,5.0,143,41.88800000000001,12.4831,30.032587666666668,60595,1009
13322,2014-02-02 16:49:55.408213,7.0,143,41.88800000000001,12.4831,17.721282666666667,60595,1009
13323,2014-02-02 16:50:10.780139,7.0,143,41.8882,12.4832,27.733626888888892,60610,1010
13324,2014-02-02 16:50:27.016222,7.0,143,41.8889,12.4822,17.13621188888889,60627,1010
13325,2014-02-02 16:50:41.113060,7.0,143,41.8897,12.481,20.20029166666667,60641,1010
13326,2014-02-02 16:56:45.091309,7.0,199,41.9042748212814,12.4779437016696,28.379647,61005,1016
13327,2014-02-02 16:56:45.091929,7.0,199,41.9042748212814,12.4779437016696,22.06491683333333,61005,1016
13328,2014-02-02 16:56:51.892265,7.0,199,41.9042220991105,12.477701883763098,32.740763666666666,61011,1016
13329,2014-02-02 16:56:51.892984,7.0,199,41.9042220991105,12.477701883763098,23.882538,61011,1016
13330,2014-02-02 16:57:04.830222,7.0,199,41.9040598673746,12.477320842444902,32.6330545,61024,1017
13331,2014-02-02 16:57:04.837927,7.0,199,41.9040598673746,12.477320842444902,33.107636,61024,1017
13332,2014-02-02 16:57:19.886677,7.0,199,41.9037209032103,12.4764838255942,19.5980045,61039,1017
13333,2014-02-02 16:57:34.937140,7.0,199,41.903367228806,12.4756411090493,40.604757285714285,61054,1017
13334,2014-02-02 16:57:49.860574,7.0,199,41.9030191702768,12.4747011624277,48.276861600000004,61069,1017
13335,2014-02-02 16:58:05.621655,7.0,199,41.9026856124401,12.473816704005001,21.057136375,61085,1018
13336,2014-02-02 16:58:20.297725,7.0,199,41.902455990202704,12.473140703514199,27.547911222222226,61100,1018
13337,2014-02-02 16:58:34.782762,7.0,199,41.9021722627804,12.472344506532,27.126868222222217,61114,1018
13338,2014-02-02 16:58:50.524359,7.0,199,41.902051395736606,12.472039069980399,24.579709222222224,61130,1018
13339,2014-02-02 16:59:04.479773,7.0,199,41.9015982281417,12.471974194049801,28.822620444444446,61144,1019
13340,2014-02-02 16:59:20.019768,7.0,199,41.900919042527704,12.4724156688899,26.62653155555556,61160,1019
13341,2014-02-02 16:59:35.203465,7.0,199,41.9009302742779,12.472413405776,18.501294,61175,1019
13342,2014-02-02 16:59:48.511786,7.0,199,41.9009302742779,12.472413405776,15.556238250000002,61188,1019
13343,2014-02-02 16:59:50.059108,7.0,199,41.9009302742779,12.472413405776,8.721859666666667,61190,1019
13344,2014-02-02 16:59:58.545480,7.0,199,41.9009302742779,12.472413405776,9.685744777777778,61198,1019
13345,2014-02-02 17:00:04.819247,7.0,199,41.9009302742779,12.472413405776,8.445770142857143,61204,1020
13346,2014-02-02 17:00:06.548902,7.0,199,41.9009302742779,12.472413405776,9.456515199999998,61206,1020
13347,2014-02-02 17:17:43.000130,5.0,3,41.8778,12.4914,32.06681077777778,62263,1037
13348,2014-02-02 17:17:58.571497,5.0,3,41.8763,12.4936,26.409467222222226,62278,1037
13349,2014-02-02 17:18:13.035311,5.0,3,41.8748,12.4956,26.115877111111114,62293,1038
13350,2014-02-02 17:18:29.620510,5.0,3,41.8739,12.4965,23.812864111111107,62309,1038
13351,2014-02-02 17:18:43.075912,5.0,3,41.8733,12.4966,12.989657000000001,62323,1038
13352,2014-02-02 17:18:58.093635,5.0,3,41.8733,12.4966,21.22999133333333,62338,1038
13353,2014-02-02 17:19:13.107298,5.0,3,41.8733,12.4966,32.52946222222222,62353,1039
13354,2014-02-02 17:19:28.403510,5.0,3,41.8733,12.4966,40.835683333333336,62368,1039
13355,2014-02-02 17:19:43.091914,4.0,3,41.8725,12.4965,20.1524075,62383,1039
13356,2014-02-02 17:19:43.091914,5.0,3,41.8725,12.4965,43.9920662,62383,1039
13357,2014-02-02 17:19:59.218985,4.0,3,41.8702,12.4963,21.003219124999998,62399,1039
13358,2014-02-02 17:19:59.218985,5.0,3,41.8702,12.4963,24.959863,62399,1039
13359,2014-02-02 17:20:13.003694,4.0,3,41.8677,12.4962,21.675544444444444,62413,1040
13360,2014-02-02 17:20:29.321048,4.0,3,41.8652,12.4969,22.678093333333337,62429,1040
13361,2014-02-02 17:20:43.045451,4.0,3,41.8644,12.4972,28.476480111111112,62443,1040
13362,2014-02-02 17:20:58.306353,4.0,3,41.863,12.4976,25.54831244444444,62458,1040
13363,2014-02-02 17:21:13.469995,4.0,3,41.861,12.4983,10.518636888888889,62473,1041
13364,2014-02-02 17:21:28.099867,4.0,3,41.8589,12.4969,11.955040777777779,62488,1041
13365,2014-02-02 17:21:30.469210,6.0,22,41.8532,12.4892,57.936643499999995,62490,1041
13366,2014-02-02 17:21:43.306583,4.0,3,41.8573,12.4945,4.820831444444446,62503,1041
13367,2014-02-02 17:22:01.236391,4.0,3,41.8558,12.4924,6.4017104444444435,62521,1042
13368,2014-02-02 17:22:13.094196,4.0,3,41.8543,12.4903,31.664153555555558,62533,1042
13369,2014-02-02 17:22:28.417448,4.0,3,41.8532,12.4888,12.363891444444445,62548,1042
13370,2014-02-02 17:22:43.119196,4.0,3,41.8529,12.4883,13.776795777777776,62563,1042
13371,2014-02-02 17:22:58.405392,4.0,3,41.8521,12.4871,27.58351277777778,62578,1042
13372,2014-02-02 17:23:13.035443,6.0,3,41.8505,12.485,24.087821888888886,62593,1043
13373,2014-02-02 17:23:34.047901,6.0,3,41.8486,12.4823,34.06165355555556,62614,1043
13374,2014-02-02 17:54:07.945630,7.0,143,41.8906,12.4943,13.581123,64447,1074
13375,2014-02-02 18:13:40.015635,5.0,202,41.8833,12.4851,13.027412444444444,65620,1093
13376,2014-02-02 18:14:15.088857,5.0,202,41.8824,12.484000000000002,8.031507555555557,65655,1094
13377,2014-02-02 18:14:16.350269,5.0,202,41.8808,12.4841,7.811536,65656,1094
13378,2014-02-02 18:14:16.351045,5.0,202,41.8808,12.4841,6.993803,65656,1094
13379,2014-02-02 18:14:19.966730,5.0,202,41.8806,12.484000000000002,6.789429444444444,65659,1094
13380,2014-02-02 18:14:34.762096,5.0,202,41.8795,12.4829,11.139872777777779,65674,1094
13381,2014-02-02 18:14:49.748599,5.0,202,41.8781,12.482,20.847097222222217,65689,1094
13382,2014-02-02 18:15:06.488861,5.0,202,41.8771,12.4812,9.015016888888887,65706,1095
13383,2014-02-02 18:15:19.741458,5.0,202,41.8768,12.4809,26.69111211111111,65719,1095
13384,2014-02-02 18:15:34.741099,5.0,202,41.8767,12.481,27.400899444444445,65734,1095
13385,2014-02-02 18:15:49.753960,5.0,202,41.8766,12.4811,28.811291111111114,65749,1095
13386,2014-02-02 18:16:05.118011,5.0,202,41.8762,12.481,18.90084288888889,65765,1096
13387,2014-02-02 18:16:19.741298,5.0,202,41.8759,12.4807,20.77802811111111,65779,1096
13388,2014-02-02 18:16:34.758008,5.0,202,41.8749,12.4805,12.297283777777777,65794,1096
13389,2014-02-02 18:16:49.741919,5.0,202,41.8735,12.4802,20.149131555555556,65809,1096
13390,2014-02-02 18:17:06.170309,5.0,202,41.8726,12.4801,8.534324444444444,65826,1097
13391,2014-02-02 18:17:20.130192,5.0,202,41.8726,12.4801,35.65156511111111,65840,1097
13392,2014-02-02 18:17:34.747078,5.0,202,41.8726,12.4801,24.205153000000003,65854,1097
13393,2014-02-02 18:17:50.144574,5.0,202,41.8726,12.4801,49.71445522222222,65870,1097
13394,2014-02-02 18:18:04.743496,5.0,202,41.8726,12.4801,23.234531444444443,65884,1098
13395,2014-02-02 18:18:20.128355,5.0,202,41.8726,12.4801,42.52832875,65900,1098
13396,2014-02-02 18:18:34.742900,5.0,202,41.8726,12.4801,15.732307222222223,65914,1098
13397,2014-02-02 18:18:49.744329,5.0,202,41.8726,12.4801,25.73265266666667,65929,1098
13398,2014-02-02 18:19:05.172978,5.0,202,41.8726,12.4801,7.072453444444445,65945,1099
13399,2014-02-02 18:19:20.115575,5.0,202,41.8723,12.4805,14.867765111111112,65960,1099
13400,2014-02-02 18:19:35.076939,5.0,202,41.8719,12.482,28.631368000000002,65975,1099
13401,2014-02-02 18:19:51.614264,5.0,202,41.8717,12.4837,16.621962333333332,65991,1099
13402,2014-02-02 18:20:04.763536,5.0,202,41.8714,12.485,21.404110333333335,66004,1100
13403,2014-02-02 18:20:20.107518,5.0,202,41.8709,12.4853,14.850126111111113,66020,1100
13404,2014-02-02 18:20:26.672456,5.0,202,41.8706,12.4855,24.483290888888888,66026,1100
13405,2014-02-02 18:20:26.673160,5.0,202,41.8706,12.4855,28.399250000000002,66026,1100
13406,2014-02-02 18:20:29.443298,5.0,202,41.8706,12.4858,27.942847,66029,1100
13407,2014-02-02 18:20:43.453533,5.0,202,41.8704,12.4878,19.91556511111111,66043,1100
13408,2014-02-02 18:20:58.422832,5.0,202,41.8702,12.4888,23.463882222222225,66058,1100
13409,2014-02-02 18:21:13.751453,5.0,202,41.8699,12.4893,22.896495,66073,1101
13410,2014-02-02 18:21:29.024613,5.0,202,41.8707,12.489,23.49282022222222,66089,1101
13411,2014-02-02 18:21:44.468589,5.0,202,41.8709,12.4876,24.548476333333333,66104,1101
13412,2014-02-02 18:21:58.363959,5.0,202,41.871,12.4868,38.52706366666667,66118,1101
13413,2014-02-02 18:22:13.732877,5.0,202,41.8711,12.4863,20.069473666666667,66133,1102
13414,2014-02-02 18:22:29.483150,5.0,202,41.8712,12.4861,39.01208888888889,66149,1102
13415,2014-02-02 18:22:43.409772,5.0,202,41.8712,12.4861,21.171926333333335,66163,1102
13416,2014-02-02 18:22:58.762139,5.0,202,41.8712,12.4861,56.93899177777777,66178,1102
13417,2014-02-02 18:23:14.468205,5.0,202,41.8712,12.4861,18.744172714285714,66194,1103
13418,2014-02-02 18:23:28.731423,5.0,202,41.8712,12.4861,36.62190557142857,66208,1103
13419,2014-02-02 18:23:44.528648,5.0,202,41.8712,12.4861,30.195213444444448,66224,1103
13420,2014-02-02 18:23:58.649327,5.0,202,41.8712,12.4861,10.776705666666665,66238,1103
13421,2014-02-02 18:24:13.359604,5.0,202,41.8712,12.4861,28.43900766666667,66253,1104
13422,2014-02-02 18:24:28.446330,5.0,202,41.8712,12.4856,55.87549233333333,66268,1104
13423,2014-02-02 18:25:07.937027,5.0,202,41.8704,12.487,12.18575,66307,1105
13424,2014-02-02 18:25:07.937766,5.0,202,41.8704,12.487,12.810996555555555,66307,1105
13425,2014-02-02 18:25:10.141645,5.0,202,41.8704,12.487,13.992954555555556,66310,1105
13426,2014-02-02 18:25:26.655635,5.0,202,41.8703,12.488,10.601501555555558,66326,1105
13427,2014-02-02 18:25:41.707754,5.0,202,41.8701,12.4888,13.56498788888889,66341,1105
13428,2014-02-02 18:25:54.293051,6.0,3,41.8488,12.4747,18.45669422222222,66354,1105
13429,2014-02-02 18:25:54.777068,5.0,202,41.8694,12.4891,27.05606444444444,66354,1105
13430,2014-02-02 18:26:09.811161,4.0,202,41.868,12.4888,26.528651500000002,66369,1106
13431,2014-02-02 18:26:09.811161,5.0,202,41.868,12.4888,39.42564742857143,66369,1106
13432,2014-02-02 18:26:11.754831,6.0,3,41.8507,12.4754,18.856244444444442,66371,1106
13433,2014-02-02 18:26:23.725031,6.0,3,41.8519,12.4765,13.36573811111111,66383,1106
13434,2014-02-02 18:26:24.817107,4.0,202,41.8674,12.4885,12.645014500000002,66384,1106
13435,2014-02-02 18:26:24.817107,5.0,202,41.8674,12.4885,47.404683,66384,1106
13436,2014-02-02 18:26:39.606577,6.0,3,41.8511,12.4775,17.547393444444445,66399,1106
13437,2014-02-02 18:26:40.302169,4.0,202,41.8673,12.4881,9.030681333333334,66400,1106
13438,2014-02-02 18:26:54.527958,6.0,3,41.8495,12.478,24.739884333333332,66414,1106
13439,2014-02-02 18:26:55.194899,4.0,202,41.8672,12.4889,41.29921455555556,66415,1106
13440,2014-02-02 18:27:10.935446,4.0,202,41.8671,12.4896,24.247267555555556,66430,1107
13441,2014-02-02 18:27:25.200822,4.0,202,41.8671,12.4899,30.331723777777775,66445,1107
13442,2014-02-02 18:27:46.474647,4.0,202,41.8671,12.4925,20.990565444444442,66466,1107
13443,2014-02-02 18:27:55.246991,4.0,202,41.8672,12.4944,19.212868,66475,1107
13444,2014-02-02 18:28:09.870929,4.0,202,41.8672,12.4954,26.344296333333332,66489,1108
13445,2014-02-02 18:28:24.872187,4.0,202,41.8694,12.4966,60.023814,66504,1108
13446,2014-02-02 18:28:52.328015,4.0,202,41.8706,12.4966,7.636043444444444,66532,1108
13447,2014-02-02 18:28:54.840906,4.0,202,41.8712,12.4971,18.117976777777777,66534,1108
13448,2014-02-02 18:29:10.973531,4.0,202,41.8711,12.4991,15.35092377777778,66550,1109
13449,2014-02-02 18:29:25.965931,4.0,202,41.8711,12.5014,16.387590444444445,66565,1109
13450,2014-02-02 18:29:39.896116,4.0,202,41.8716,12.5038,26.007800555555555,66579,1109
13451,2014-02-02 18:29:55.365657,3.0,202,41.87300000000001,12.5053,19.336195444444442,66595,1109
13452,2014-02-02 18:30:10.179092,3.0,202,41.8735,12.5057,12.440864777777778,66610,1110
13453,2014-02-02 18:30:24.832603,3.0,202,41.8735,12.5057,21.63031355555556,66624,1110
13454,2014-02-02 18:30:40.350033,3.0,202,41.8741,12.5063,14.582034222222221,66640,1110
13455,2014-02-02 18:30:55.185961,3.0,202,41.875,12.5072,12.19342388888889,66655,1110
13456,2014-02-02 18:31:09.821774,3.0,202,41.8757,12.5077,31.749811444444447,66669,1111
13457,2014-02-02 18:31:25.337801,3.0,202,41.8764,12.508,19.43609922222222,66685,1111
13458,2014-02-02 18:31:40.924803,3.0,202,41.8764,12.5089,7.3954301111111125,66700,1111
13459,2014-02-02 18:31:55.485825,3.0,202,41.87600000000001,12.5095,16.725836444444447,66715,1111
13460,2014-02-02 18:32:08.914455,11.0,241,41.7903216068889,12.447086242499699,138.5997135,66728,1112
13461,2014-02-02 18:32:09.875629,3.0,202,41.8758,12.5104,40.17953077777778,66729,1112
13462,2014-02-02 18:32:23.940968,11.0,241,41.790599305061896,12.447061270085001,228.09439825,66743,1112
13463,2014-02-02 18:32:24.826245,3.0,202,41.8753,12.5108,14.104432777777777,66744,1112
13464,2014-02-02 18:32:40.258363,3.0,202,41.8753,12.5108,13.790247666666666,66760,1112
13465,2014-02-02 18:32:53.944980,11.0,241,41.7916893886715,12.448013044274699,18.505634,66773,1112
13466,2014-02-02 18:32:55.353055,3.0,202,41.8753,12.5108,21.84481211111111,66775,1112
13467,2014-02-02 18:33:10.655097,3.0,202,41.8753,12.5108,42.288294444444446,66790,1113
13468,2014-02-02 18:33:12.362740,11.0,241,41.7922064104524,12.4499298806661,20.748654,66792,1113
13469,2014-02-02 18:33:24.186272,11.0,241,41.7923921988134,12.4512332528349,51.838538,66804,1113
13470,2014-02-02 18:33:25.677261,3.0,202,41.8753,12.5108,36.08557033333334,66805,1113
13471,2014-02-02 18:33:39.043445,11.0,241,41.7924609756996,12.451556433500302,82.997485,66819,1113
13472,2014-02-02 18:33:40.142957,3.0,202,41.8753,12.5108,38.78885966666667,66820,1113
13473,2014-02-02 18:33:55.418836,11.0,241,41.7927440447422,12.4520278088065,25.857962999999998,66835,1113
13474,2014-02-02 18:33:55.815992,3.0,202,41.8753,12.5108,31.262753222222223,66835,1113
13475,2014-02-02 18:34:08.592097,11.0,241,41.79414658804121,12.4524517496201,51.81415649999999,66848,1114
13476,2014-02-02 18:34:10.286735,3.0,202,41.8755,12.5107,25.01976677777778,66850,1114
13477,2014-02-02 18:34:24.159834,11.0,241,41.7957936819573,12.4528283347103,28.113758,66864,1114
13478,2014-02-02 18:34:24.925893,3.0,202,41.8761,12.5106,31.346824555555557,66864,1114
13479,2014-02-02 18:34:40.193775,11.0,241,41.7967543822402,12.4529570712357,42.54756733333334,66880,1114
13480,2014-02-02 18:34:42.278467,3.0,202,41.8767,12.5103,16.916573333333336,66882,1114
13481,2014-02-02 18:34:53.602744,11.0,241,41.798236892029,12.4531763139732,30.352537166666675,66893,1114
13482,2014-02-02 18:34:54.818370,3.0,202,41.877,12.5102,34.36623177777777,66894,1114
13483,2014-02-02 18:35:10.435635,3.0,202,41.8766,12.51,14.313015222222223,66910,1115
13484,2014-02-02 18:35:13.636408,11.0,241,41.8003292325919,12.453618028502099,32.007319625,66913,1115
13485,2014-02-02 18:35:24.421668,11.0,241,41.8025460337232,12.454058387403801,28.902292000000003,66924,1115
13486,2014-02-02 18:35:24.877686,3.0,202,41.8768,12.5093,31.81672344444445,66924,1115
13487,2014-02-02 18:35:39.818379,3.0,202,41.8781,12.5085,20.03760122222222,66939,1115
13488,2014-02-02 18:35:40.467873,11.0,241,41.8046088990753,12.4549457882477,7.6168565,66940,1115
13489,2014-02-02 18:35:53.575616,11.0,241,41.8064810061626,12.4561032916609,8.374963142857142,66953,1115
13490,2014-02-02 18:35:54.810190,3.0,202,41.879,12.5083,6.10357,66954,1115
13491,2014-02-02 18:36:08.607904,11.0,241,41.80859822478921,12.4573696706749,161.959429,66968,1116
13492,2014-02-02 18:36:09.809381,3.0,202,41.8801,12.5082,15.266231625,66969,1116
13493,2014-02-02 18:36:24.137604,11.0,241,41.810911849198206,12.458779779014002,169.42877566666667,66984,1116
13494,2014-02-02 18:36:24.942105,3.0,202,41.8802,12.5085,21.073741555555554,66984,1116
13495,2014-02-02 18:36:40.248251,3.0,202,41.8802,12.5085,33.38985677777778,67000,1116
13496,2014-02-02 18:36:55.345610,3.0,202,41.8803,12.5084,30.280179666666672,67015,1116
13497,2014-02-02 18:36:56.597267,6.0,241,41.8151030676723,12.4612943486435,40.52945966666667,67016,1116
13498,2014-02-02 18:37:10.188624,3.0,202,41.8803,12.5084,58.20036449999999,67030,1117
13499,2014-02-02 18:37:10.508458,6.0,241,41.8164370344519,12.462132543094802,3.562879,67030,1117
13500,2014-02-02 18:37:24.674569,6.0,241,41.8174646178875,12.462631315724302,61.933251,67044,1117
13501,2014-02-02 18:37:24.813317,3.0,202,41.8803,12.5084,16.42779388888889,67044,1117
13502,2014-02-02 18:37:38.629370,6.0,241,41.8176921532873,12.4627568685054,18.607131499999998,67058,1117
13503,2014-02-02 18:37:39.821348,3.0,202,41.8803,12.5084,21.23361688888889,67059,1117
13504,2014-02-02 18:37:55.176903,3.0,202,41.8803,12.5084,14.514325555555555,67075,1117
13505,2014-02-02 18:37:56.341815,6.0,241,41.817760267672,12.4627935617771,23.702014000000002,67076,1117
13506,2014-02-02 18:38:09.372669,6.0,241,41.8188184188696,12.4633132621806,26.2751756,67089,1118
13507,2014-02-02 18:38:09.784547,3.0,202,41.8803,12.5084,25.377508777777777,67089,1118
13508,2014-02-02 18:38:25.111568,6.0,241,41.8203877910381,12.464130798996,27.42764175,67105,1118
13509,2014-02-02 18:38:25.184258,3.0,202,41.8803,12.5084,16.293467444444445,67105,1118
13510,2014-02-02 18:38:41.300858,6.0,241,41.8220556393428,12.465003367497498,20.038180999999998,67121,1118
13511,2014-02-02 18:38:42.229690,3.0,202,41.8803,12.5084,15.314469222222222,67122,1118
13512,2014-02-02 18:38:53.668891,6.0,241,41.8232584276646,12.4666646887162,53.190414399999995,67133,1118
13513,2014-02-02 18:38:55.910985,3.0,202,41.8803,12.5084,16.401963555555554,67135,1118
13514,2014-02-02 18:39:10.160564,3.0,202,41.8803,12.5084,34.48994744444445,67150,1119
13515,2014-02-02 18:39:10.714011,6.0,241,41.8245009218103,12.4680413912045,24.321013000000004,67150,1119
13516,2014-02-02 18:39:23.662069,6.0,241,41.826368592238005,12.4689333438482,40.347441999999994,67163,1119
13517,2014-02-02 18:39:24.821321,3.0,202,41.8803,12.5084,19.351729000000002,67164,1119
13518,2014-02-02 18:39:38.659902,6.0,241,41.8280533662527,12.469808375432999,23.269723666666664,67178,1119
13519,2014-02-02 18:39:40.256721,3.0,202,41.8803,12.5084,23.592066333333335,67180,1119
13520,2014-02-02 18:39:54.008215,6.0,241,41.8294928980635,12.469002668829598,22.916714875000004,67194,1119
13521,2014-02-02 18:39:55.198896,3.0,202,41.8803,12.5084,28.951409000000005,67195,1119
13522,2014-02-02 18:40:08.635138,6.0,241,41.831116288519894,12.4696617285795,15.57566725,67208,1120
13523,2014-02-02 18:40:10.195303,3.0,202,41.8803,12.5084,12.756247000000002,67210,1120
13524,2014-02-02 18:40:23.680857,6.0,241,41.8328191687037,12.4705943394263,15.500967555555556,67223,1120
13525,2014-02-02 18:40:25.186897,3.0,202,41.8803,12.5084,23.099505555555556,67225,1120
13526,2014-02-02 18:40:38.674832,6.0,241,41.834104988309896,12.4714035404567,36.661039625,67238,1120
13527,2014-02-02 18:40:39.821150,3.0,202,41.8803,12.5084,11.935437333333333,67239,1120
13528,2014-02-02 18:40:53.603074,6.0,241,41.8344991540734,12.4715710723455,33.651998444444445,67253,1120
13529,2014-02-02 18:40:55.166866,3.0,202,41.8803,12.5084,29.149806666666663,67255,1120
13530,2014-02-02 18:41:08.673214,6.0,241,41.8344991540734,12.4715710723455,59.27478855555556,67268,1121
13531,2014-02-02 18:41:10.190256,3.0,202,41.8802,12.5085,29.66800533333334,67270,1121
13532,2014-02-02 18:41:24.352942,6.0,241,41.8350582968458,12.471891785775302,21.961064222222223,67284,1121
13533,2014-02-02 18:41:24.866673,3.0,202,41.8802,12.5084,14.948832000000001,67284,1121
13534,2014-02-02 18:41:38.673470,6.0,241,41.83554911853621,12.4721577105926,31.29070377777778,67298,1121
13535,2014-02-02 18:41:41.202100,3.0,202,41.8802,12.5083,9.031416222222223,67301,1121
13536,2014-02-02 18:41:53.711667,6.0,241,41.83693959932621,12.472836972319698,31.25205444444445,67313,1121
13537,2014-02-02 18:41:55.332885,3.0,202,41.8801,12.5085,25.764169333333328,67315,1121
13538,2014-02-02 18:42:08.611568,6.0,241,41.838849802366,12.4737992161745,21.91540522222222,67328,1122
13539,2014-02-02 18:42:10.279466,3.0,202,41.8802,12.5084,33.28721955555555,67330,1122
13540,2014-02-02 18:42:23.600552,6.0,241,41.8408372875227,12.474803641410599,48.706602249999996,67343,1122
13541,2014-02-02 18:42:27.694020,3.0,202,41.8801,12.5084,6.610971777777777,67347,1122
13542,2014-02-02 18:42:39.896745,3.0,202,41.8801,12.5084,30.770998444444444,67359,1122
13543,2014-02-02 18:42:40.655482,6.0,241,41.842871412579605,12.4758700926704,14.817506666666667,67360,1122
13544,2014-02-02 18:42:53.944395,6.0,241,41.844405374885795,12.4774357285811,30.716800444444445,67373,1122
13545,2014-02-02 18:42:54.896030,3.0,202,41.88,12.5083,21.542387888888886,67374,1122
